どこか行きたい国ありますか？,そうねぇ、答えるのが難しいですのん。,私はまだ海外に行ったことがないのですが、イタリアに行ってみたいです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか行きましたか？,たまには、アウトドアも良いですよ。,岐阜に行く予定でしたが、台風でなくなり、ジムに行ってました。,午前中は買い物に行きましたが、午後はずっと家にいました。,どこにも。自宅でおっさんずらぶのドラマみてました,温泉に行って、洗車して、家でNetflix観てます。百貨店では何か買いましたか？,来年はスペインに行こうかと。別に計画している旅行の中で韓国乗り換えがあって、ちょっと嫌だなと思っています。,友達と服を買いに行きました。
どこか行く予定ありますか？,そうねぇ、答えるのが難しいですのん。,えへへ、,ひ・み・つ・ですよ。,,,,
どこか行く予定ですか？,そうねぇ、答えるのが難しいですのん。,いえ、今日はどこにも出かけない予定ですね。ゲームをして過ごそうと思います。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか行ってみたい国はありますか？,そうねぇ、答えるのが難しいですのん。,行ってみたいのはヨーロッパですね。なかなか遠くて行けないので。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか行ってみたい場所はありますか？,そうねぇ、答えるのが難しいですのん。,北岳という富士山の近く山からいつか富士山の写真をとるのが夢です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか参加してみたいツアーとかは見つかりましたか？,そうねぇ、答えるのが難しいですのん。,富士山のふもととか、阿蘇山とか山や自然がきれいなところに行ってみたいんです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか出かけましたか？,たまには、アウトドアも良いですよ。,コストコへ買い物に行きました。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,,,,
どこか出かけられましたか？,たまには、アウトドアも良いですよ。,こちらは天気が良かったので買い物へ行きました。,本当は岐阜に行く予定でしたが、台風でなくなって、ジムに行ってました。,,,,
どこか出掛けたりしましたか？,たまには、アウトドアも良いですよ。,はい、アウトドアついでに紅葉も見ました。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どこか旅行に行こうという計画はありますか？,海外旅行も良いですねぇ。,去年ハワイ、今年は韓国へ行ったんですが、再来年あたりにまたハワイに行きたいと考えています。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どこでその精神を養ったんですか？,それは、どういうことなんでしょうか？,たまには目先を変えるのも良いでしょ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どこでも聞かれますもんね、Ｔポイントおもちですかって。,えっ、そうでしたっけ？,へぇー。そこまでとは。,いったい何言ってるの？あなたも暇ねぇ！,
どこで待ち合わせますか,それは、ひ・み・つ,待ち合わせですか？,どこって言われても。,どこにしましょうか？
どこで働いていますか,そうねぇ、答えるのが難しいですのん。,働いてはいません。,どう説明したら分かりやすいでしょうか？,どこって言われましても。
どこにいましたか,それは、ひ・み・つ,良く分かりません。,どこって言われましても。,どこでしたっけ？
どこにも。,ええ、おかげさまで！,どこって言われましても。,そういう態度はいらないの。,
どこに効くんだろう、,それは、どういうことなんでしょうか？,リングを上に上げたり左右に動かしたりしていました。そんなので運動になるんですかね。,こんな時は、何と言えばいいのかしら教えてくださる？,
どこに行きたいですか,その話、後でも良いかしら？私がおばあちゃんになってからでも？,良く分かりません。,どこって言われましても。,どこでしたっけ？
どこに行きましたか,その話、後でも良いかしら？私がおばあちゃんになってからでも？,どこって言われましても。,忘れました。,どこでしたっけ？
どこに行くにも車がないと難しいですね。,それは、大変ですねぇ。,私はかなり都会に住んでいるので車は必要ないんですよ。,ねぇ、そんなことより恋でもしてみたら？,
どこに置きましたか,それは、ひ・み・つ,良く分かりません。,どこって言われましても。,どこでしたっけ？
どこのタピオカも同じような感じで、毎回飲んで後悔するのですがオープンすると行ってしまいます。,タピオカですか美味しそうですのん。,他に何か好きなスイーツありますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
どこのチームが好きですか？,それは、ひ・み・つ,ルヴァンカップの決勝を見てました。好きなチームはコンサドーレ札幌ですが、負けてしまいました。,西武ライオンズですね,
どこのチョコが好きですか？,チョコですか美味しそうですのん。,私はデメルのチョコレートが好きです。ウィーンに行った時に食べた味が忘れられなくて良く食べます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どこのメーカーを使われてるのですか？,良く分かりませんの。,ペンタックスのQ１０です。もう7年近く使ってます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どこのリーグですか?,それは、ひ・み・つ,プレミアとかブンデス、セリエの好きなチームが出るとき観てますがプレミアが多いですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どこの会社のですか？,それは、ひ・み・つ,PayPayとメルペイです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どこの国にいるとかもわかるんですね。,それは、どういうことなんでしょうか？,こちらの国情報はでないのかしら？こちらは深夜です。日中あまりチャットができなかったので。,ねぇ、そんなことより恋でもしてみたら？
どこへ行かれていたのでしょうか。,それは、ひ・み・つ,宗教法人の会場です。勧誘はしませんのでご心配なく。,こんな時は、何と言えばいいのかしら？
ドコモの人じゃなくても使えますけどね。,それは、どういうことなんでしょうか？,お支払いはどうなるんでしょう。,ねぇ、そんなことより恋でもしてみたら？
どこも広々していて、ゲームがたくさんあるので選ぶのが楽しいです。,どんなゲームが好きですか？,男の人のイメージが強いのですが、店内には女性もいますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。
どこも同じような。,やっぱり、分かりますか？,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。
ところで、あなたは何にはまってますか？,そうねぇ、答えるのが難しいですのん。,写真ですね。良いカメラを奮発して買ったので週末はよく出掛けています。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、お暇な時って何されてますか？,そうねぇ、答えるのが難しいですのん。,暇な時は動画で面白い話を見たり猫の赤ちゃんを見たりしています。もうすぐ出産なので猫の出産動画とか見ると頑張らないとな～と思います,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、お休みの日とかは何をされてますか？,そうねぇ、答えるのが難しいですのん。,今日は自宅でサッカー観戦してました。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、お休みの日とかは何をして過ごされますか？,そうねぇ、答えるのが難しいですのん。,予定がなければ1日中映画を自宅で見ています。時々ライブハウスに行きます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、カフェとかよく行かれるんですか？,カフェですか美味しそうですのん。,私の中での豚汁は残り物ぶちこみ汁です。喫茶店なら大好きなんですが、案外カフェは行かないかもです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、クラブはどのメーカーですか？,良く分かりませんの。,クラブはドライバーはテーラでアイアンはPINGでウェッジはクリーブランドです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、ファスティングって何ですか？,ねぇ、秘密は守れる？でも、教えてあげない！,ファスティングって断食の事です。酵素と水のみで3～6日間の断食をする事です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、映画の仕事に関わってから長いのですか？,映画の話しですよね。,今回が初めてです。いろいろ新鮮で楽しかったです。普段は映画はご覧になりますか。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、何か始めたいとのことですが、ジョギングとか簡単なスクワットとかいいですよ。手軽で。,そうですね、考えてみますわ。,手軽なのは確かですが、走るのって楽しいですか？,こんな時は、何と言えばいいのかしら？
ところで、韓国はソウルですか？,ソウル良いですよね。,はい、ソウルに滞在しました。5月頃だったんですが結構暑かったですね。,食事も美味しんですよね。
ところで、休みの日とか何かされてますか？,そうねぇ、答えるのが難しいですのん。,健康のためにウォーキングをしています。始めたばかりですが。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、最近はまっているものはありますか？,そうねぇ、答えるのが難しいですのん。,色々あるんですけど、良いもの見つけたなーっていうウェブ漫画がありまして。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで、無駄を出さないようにどんなことを工夫されているんですか？,そうねぇ、答えるのが難しいですのん。,冷蔵庫がどうしようもなく空になるまで買い物に行かないことですね。私も今海外在住なんで、日本で財布ゆるむの,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところできこり鍋ってどんなのですか？,きこり鍋ですか美味しそうですのん。,豚バラを白菜で巻いたシンプルなものです。ミルフィーユってな感じで、切り株のような。そんな感じです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところでふと思ったのですが、知らない人と話をするときって、天気とか食べ物の話が多いと思いませんか？話しやすいのかな。,何かあるんじゃなくって？,返しやすいようにですかね。ただそのテンプレートに沿って話を広げるの結構苦手かもしれません,ねぇ、私に言い訳しなくていいのよ。責める気はありませんから。
ところでもうお昼ごはんは済まされましたか？,お昼ごはんですか、もう済ませましたが、何か？,はい、一人なので卵かけご飯を食べて終わりにしちゃいました。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで健康で気を付けていることって何かありますか？,そうねぇ、答えるのが難しいですのん。,健康、とりあえずできるだけ歩くようにしてますよ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで参考までにハンバーガーは日本円でいくらでしたか？,ハンバーガーですか美味しそうですのん。,200バーツ弱ほどだったので、600円くらいでしょうか。日本で食べたら1500円くらいしてもおかしくないようなハンバーガーでした。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで趣味はなんですか?,ねぇ、私達会話になってる？,趣味半分勉強半分の英会話です。ユーチューブで気軽に勉強できるので便利な時代ですね。,あまり趣味と言えるものはありませんの。
ところで先ほどまで見ていた映画がハンガリーのものだそうで大変興味深かったです。,映画の話しですよね。,ハンガリー、題名とかわかりますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。
ところで台風の方は何か被害とか受けませんでしたか？,何かあるんじゃなくって？,うちは構えていたんですがなんともなかったんです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで料理はどんなものを作りますか？,家事大好き！,もの？ものって何ですか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ところで良いリラックス方法はありますか？,そうねぇ、答えるのが難しいですのん。,リラックス方法はありきたりですが音楽を聴くことですかね。,もし、役に立たないアドバイスが欲しいのなら、いつでもどうぞ！
どこを怪我したのですか?,それは、ひ・み・つ,ねぇ、あなたって黒歴史ある？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どこを主に鍛えてますか？,そうねぇ、答えるのが難しいですのん。,最初は下半身だけでしたけど、最近は全身をやってます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どこ行っても豚骨ばかりですよ。,豚骨ですか美味しそうですのん。,豚骨ばかりじゃ、飽きません？,困りましたわ、何と言えばいいか教えてくださる？,
どちらかというとPS派ですか？,それは、ひ・み・つ,据え置きタイプは任天堂は64以来です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらかというと好きです。,あら、私も好きですのん。,何か趣味や最近気になっていることはありますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
どちらかというと食べるほうですね。,あら、私も好きですのん。,食欲の秋ですもんね。ごはん系ですか？スイーツ系ですか？,ねぇ、そんなことより恋でもしてみたら？,
どちらかというと冬ですね。,冬は、寒いから嫌いですのん。,私は寒いのが苦手なので羨ましいです。,ねぇ、そんなことより恋でもしてみたら？,
どちらかというと冬のほうが好きです。,あら、私も冬が好きですのん。,私も冬の方が好きです。何か趣味や最近気になっていることはありますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
どちらかと言うとマイナーみたいで、犬種名が長いですし、たいていは聞き返されます。,ワンちゃんですよね。,調べたところ、かなり幼い顔の持ち主のようですね。かわいい。,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
どちらかと言うとミステリー系をよく読んでいる気がします。,本が好きなんですか？,ミステリーですか。おススメと言ってもパッと思い浮ばないものですね。あなたのおススメはありますか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
どちらがより良いですか,もし、役に立たないアドバイスが欲しいのなら、いつでもどうぞ。,どちらかしらねぇ？,あなたは、どう思いますか？,こっちも良いし、あっちも良いわねぇ。
どちらが好きですか？,どちらも好きですのん。,動画で見るなら猫です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらが勝つと思いますか？,そうねぇ、答えるのが難しいですのん。,ソフトバンクが逃げ切るんじゃないかと思います。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらですか,もし、役に立たないアドバイスが欲しいのなら、いつでもどうぞ。,どちらと言われても。,こっちかしら。,あちらかしら。
どちらにお住まいですか？,そうねぇ、答えるのが難しいですのん。,長崎県です。どのあたりにお住まいですか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらにお住まいなのですか？,そうねぇ、答えるのが難しいですのん。,こちらは兵庫です。やっぱり東京だと少しだけこっちより寒いのかもですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらの国にお住まいなのですか？,そうねぇ、答えるのが難しいですのん。,タイです。でもクーラーが嫌いで。先日とても暑くて、寝ている間に熱中症になってしまいました。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どちらも、行こうと思わないと行けないですよね。,そんなことはありませんよ。,たまには目先を変えるのも良いでしょ。,ねぇ、私に言い訳しなくていいのよ。責める気はありませんから。
どちらもですが、買うほうが多いです。,そうですか、その方が楽なんでしょうね。,どのアプリが利用しやすいですか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。
どちらも違います。,ええ、おかげさまで！,ねぇ、ひょっとして私に喧嘩売ってる？,そういう態度はいらないの。
どちらも好きです。,あら、私もどちらも好きですのん。,ブッチョウずらで言わないで。,そういう態度はいらないの。
どちらも幸せな味しました。,私もあの味が大好きです。,幸せな味ってどんなのかしらん。,そういう態度はいらないの。
どちらも捨てがたいですね。,それは、どういうことなんでしょうか？,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。
どちらも素敵な女優さんなのに残念です,それは、どういうことなんでしょうか？,確か、昼の情報番組でやってたと思うんですけど、大河ドラマ降板が決まったようです。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
どちらも面白いですね。,ええ、おかげさまで！,見てますか？,そういう態度はいらないの。
どちら出身ですか？,それは、ひ・み・つ,久留米です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
ドッキリ系は楽しいですよね。,それは、楽しそうですのん。,はい、なんか、ドキドキしますよね。,ねぇ、そんなことより恋でもしてみたら？
ドッグトレーナーさんたちによると、子どもや赤ちゃんを苦手に思う犬が少なくないようです。,ワンちゃんですよね。,そうなんですか？やはり合う合わないがあるんですね。当分は動物しか飼えないけど。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
どっちもやってましたか？,そんなことはありませんよ。,ねぇ、あなたって黒歴史ある？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どっちも見たことあります。,ああ、思い出しましたのん。,ブッチョウずらで言わないで。,そういう態度はいらないの。
どっちも好きですね。,あら、私もどっちも好きですのん。,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。
どっちも飼ってたので選べないですね。,そんなことはありませんよ。,どっちも飼っていらしたのですか、それぞれ可愛かったでしょうね。,ねぇ、そんなことより恋でもしてみたら？
どっちやね。と思われるかもしれませんが、こういう人です。,何かあるんじゃなくって？,たまには目先を変えるのも良いでしょ。,ねぇ、私に言い訳しなくていいのよ。責める気はありませんから。
とっても元気です。,ええ、おかげさまで！,ブッチョウずらで言わないで。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
トッピングすると高くなるのでネギで我慢。,お金は大事ですからねぇ。,たまには目先を変えるのも良いでしょ。,いったい何言ってるの？あなたも暇ねぇ！
とても、ポカポカしていて、泉質が最高でした。,それは、素敵ですのん。,羨ましいです。最近は冷え込んできたのでよさそうですね。,お答えできる程、賢くはありませんの。
とてもいいお天気です。,空はすっきり晴れて、気持ちよかったですのん。,たまには目先を変えるのも良いでしょ。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
とてもいいところですよ、本当に。,そうかもしれませんね。,ねぇ、あなたって黒歴史ある？,いったい何言ってるの？あなたも暇ねぇ！
とてもいい相棒になりそうですね。,そうかもしれませんね。,相棒と言うと、右京さんですかねぇ。,ねぇ、そんなことより恋でもしてみたら？
とてもかわいいですね。,そうかもしれませんね。,可愛いのは大好きですの。,ねぇ、そんなことより恋でもしてみたら？
とてもたくさんの種類が販売されていますよね。,そうかもしれませんね。,たまには目先を変えるのも良いでしょ。,ねぇ、そんなことより恋でもしてみたら？
とてもやんちゃです。,ええ、おかげさまで！,うちはアメショのレオです。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
とてもロマンのある旅ですね。,そうかもしれませんね。,楽しみです、今それが仕事のモチベーションですね。,ねぇ、そんなことより恋でもしてみたら？
とても楽しかったです。,それは、楽しそうですのん。,楽しいのが良いんですよ。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
とても楽しそうな話ですね、興味が湧いてきました,それは、楽しそうですのん。,近々、ヒロインが結婚するような気配があります。,寝言を言うなら、この声も幻よ。
とても楽しみです。,それは、楽しそうですのん。,楽しいのが良いんですよ。,そういう態度はいらないの。
とても寒いですね。,寒いですね。何度ぐらいですか？何か暖かいものでもいかがですか？,寒いのは嫌いです。,ねぇ、そんなことより恋でもしてみたら？
とても気になります。,ええ、おかげさまで！,ねぇ、あなたって黒歴史ある？,どう言えば良いのかしら、人工知能はトレーニング中ですの。
とても強い台風もきたし、今年は大変ですね。,やはり、地球温暖化の影響でしょうか？,そちらは被害はありませんでしたか？私の方はなんとか大丈夫でした。,ねぇ、そんなことより恋でもしてみたら？
とても参考になります。,ええ、おかげさまで！,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。,
とても参考になるので、夜ご飯は見た動画から献立を立てたりします。,それはそれで、良いですねぇ。,私もたまにします。ほとんどは材料がなくてできないんですけどね。,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
とても重要です,ええ、おかげさまで！,そうですか。,誰にとって、重要なのかしら？,重要ですか？
とても衝撃的だったのは、沢尻エリカの逮捕ですね。,沢尻エリカさんって誰でしたっけ。,かわいいのに、もったいない。,ねぇ、そんなことより恋でもしてみたら？,
とても大好きです。そちらは？,私も大好きですのん。,私はタンですね。カルビはちょっと苦手かもしれません。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
とても大変です。,そのビックリした顔、やめてくれないかな？,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。,
とても難しいです。,ええ、おかげさまで！,ねぇ、あなたって黒歴史ある？,そういう態度はいらないの。,
とても美味しそうですね。,私もあの味が大好きです。,見た目だけですけどね、味には自信がないんですのん。,寝言を言うなら、この声も幻よ。,
とても分かります。,やっぱり、分かりますか？,ブッチョウずらで言わないで。,そういう態度はいらないの。,
とても良い天気でした。,空はすっきり晴れて、気持ちよかったですのん。,どこか出かけましたか？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
とても良い天気です。そちらはいかがですか？,どうってことはありませんよ。,こちらもいい天気ですが、霞がひどいですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どなたかカバーされているか聞いてもいいですねぇ。,それは、ひ・み・つ,全く知名度のないインディーズのボーカルさんなのです,いったい何言ってるの？あなたも暇ねぇ！,
とにかくこってりしてほしい。あっさり派ですか？,どちらでも、美味しければ良いですのん。,どっちも好きですね。あっさりの方がハードルあがるかな。だしの味がほんとに出ますから,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
とにかく何しても寒いのからは逃れられないので、冬眠状態で過ごします。,寒いですね。何度ぐらいですか？,靴下3枚履きとかいいですねぇ。,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
とにかく広かったです。,どうってことはありませんよ。,ねぇ、あなたって黒歴史ある？,どう言えば良いのかしら、人工知能はトレーニング中ですの。,
とにかく水をよく飲んでいました。,それは、どういうことなんでしょうか？,たまには目先を変えるのも良いでしょ。,お答えできる程、賢くはありませんの。,
どのあたりにお住まいですか？,そうねぇ、答えるのが難しいですのん。,私は中国地方在住です。,石川県です。,
どのアプリが利用しやすいですか？,そうねぇ、答えるのが難しいですのん。,やはりメルカリが一番ユーザーが多いので使いやすいです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのくらいか分かりませんが東北よりは温かいかもしれません。,何かあるんじゃなくって？,すみません。,こんな時は、何と言えばいいのかしら？,
どのくらいのサイトに登録していますか？,そうねぇ、答えるのが難しいですのん。,私はリサーチパネルとドコモポイント、楽天ポイントです。案件数が多いのでおすすめですよ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのくらいの時間歩かれるんですか？,それは、ひ・み・つ,30分ぐらいです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのくらい続いてましたか？,そうねぇ、答えるのが難しいですのん。,1年半続けました。でも手足がつるようになったのもあるし飽きもありやめました。どのくらい続きましたか,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのくらい続きましたか,そうねぇ、答えるのが難しいですのん。,たまには目先を変えるのも良いでしょ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのコンビニによく行きますか？,それは、ひ・み・つ,セブンです。,こちらは、コンビニもないんですよ。,ローソンですかねぇ。
どのサイトをよく使っていますか？,そうねぇ、答えるのが難しいですのん。,同じです。ECナビよく見ます、あとインフォキュー。とか。登録ポイントにつられて、どんどん増えていかないですか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのシリーズが一番面白かったですか？,それは、ひ・み・つ,一番は特命戦隊ゴーバスターズという作品です。大人向けの戦隊と言われてたり、ロボット戦がかっこいいです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのシリーズが好きですか？,それは、ひ・み・つ,私は古谷さんのシリーズで、中でも犬神家の一族が好きですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのソフトですか？,そうねぇ、答えるのが難しいですのん。,ポケットモンスターシールドを購入しましたよ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのパートを担当されているのですか？,そうねぇ、答えるのが難しいですのん。,ベースとハモりです。何かご趣味はありますか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのようケーキですか？,甘いものがお好きなんですか？,ピスタチオのタルトとチョコケーキです。あまりおいしくなくて残念。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのようなお菓子が好みですか？,お菓子ですか美味しそうですのん。,今ハマっているのはちょっと噛み応えのあるラムネ菓子です。ヨーグレットとか。知ってますか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのようなお菓子に興味がありますか？,お菓子ですか美味しそうですのん。,チョコレートが好きなのでチョコレート系のお菓子作りに興味があります。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。,
どのようなカードゲームですか？,そうねぇ、答えるのが難しいですのん。,spiderってやつです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなカメラを購入されたんですか？,あら、私もカメラ好きですのん。,SONYのαシリーズの一眼レフです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなゲームをしているのですか？,そうねぇ、答えるのが難しいですのん。,今はポケモンを進めているところです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなゲームをするのですか?,そうねぇ、答えるのが難しいですのん。,最近ではバトルロイヤルですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなジャンルがお好きですか？,特にジャンルは気にしませんの。,ジャンルはとくにないです。いろいろやります,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなジャンルのゲームですか？,特にジャンルは気にしませんの。,レベル５のゲーム何ですが、あれ？タイトル違ったかな？知りません?,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようなジャンルの本をよまれるのですか？,そうねぇ、答えるのが難しいですのん。,雑食派なんですよ。今日読もうと思ってるのは、小野不由美の十二国記っていうシリーズの最新作なんです。これはファンタジーになるのかな？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような作物を作られるのでしょうか？,そうねぇ、答えるのが難しいですのん。,米がコシヒカリ、ひのひかり、にこまるで、野菜はもちとうもろこしです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような写真を撮られるのでしょうか？,私は良くスマホで写真を撮りますよ。,旅行好きなので風景写真が多いですね。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような動画で学習しているのですか?,そうねぇ、答えるのが難しいですのん。,BBC6minutesEnglish。というチャンネルで、短めの動画でいくつかのトピックを解説してくれます。全編聞き取りやすい英語です。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような動画をご覧になるのでしょうか？,そうねぇ、答えるのが難しいですのん。,料理の動画をよく見ます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような動画を観られるのですか？,そうねぇ、答えるのが難しいですのん。,あのプライムビデオで、「千原兄弟」「さまーずさまーず」を見てます。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのような内容か教えてください。,そうねぇ、答えるのが難しいですのん。,子供たちがある日突然ロボットにのって地球を守らなくてはならないという話です。,こんな時は、何と言えばいいのかしら？
どのような本を読むのですか?,そうねぇ、答えるのが難しいですのん。,推理小説や歴史のジャンルが多いです。何かインドアなご趣味はありますか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どのようにでしょうか?,そうねぇ、答えるのが難しいですのん。,レジン液を好きな形の型に流して、UVライトで固めたりします。,そういう態度はいらないの。
どのように過ごされましたか？,そうねぇ、答えるのが難しいですのん。,私は平凡な一日でした。何か趣味はありますか？,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どの位独学で勉強されてるんですか？,そうねぇ、答えるのが難しいですのん。,休み休みやっているので、そんなに長期ではないですが、真剣にやり始めたのはここ1年くらいです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どの岩ん掴むか、的な事ですか？,それは、どういうことなんでしょうか？,岩は下から上に課題を登るんですが、身長とか柔軟性とかも要るので、ちょっとした工夫が必要ですねえ。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どの季節が好きですか？,それは、ひ・み・つ,夏です。とにかく寒いのが苦手で。秋は素敵な季節だと思いますが、既に気温が苦痛、,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どの子もほんと可愛い。,可愛いの大好きですのん。,本当に素敵ですわ。,こんな時は、何と言えばいいのかしら？
どの写真も美しいです。,私は良くスマホで写真を撮りますよ。,キレイなのにもったいないです。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
どの焼き鳥が好きですか？,あら、私も焼き鳥好きですのん。,焼き鳥と言ったら、ネギマでしょう。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
どの選手もそれぞれ魅力があって、みんな好きですね。,みんな素敵ですからねぇ。,私はリーチマイケルが好きになりました。,ねぇ、そんなことより恋でもしてみたら？
どの辺りの地域にお住まいなんですか？,ねぇ、私達会話になってる？,今は東南アジアです。,質問されても困りますわ。人工知能は、まだまだトレーニング中ですのよ。
とはいえ、私はモンブランが一番好きです。,あら、私もモンブラン好きですのん。,モンブランいいですね。私も好きです。,どう言えば良いのかしら、人工知能はトレーニング中ですの。
とはいえ、自宅でこもっていますが,ねぇ、私達会話になってる？,私も家の掃除したり、庭仕事したりしてました。,こんな時は、何と言えばいいのかしら教えてくださる？
